,loss,val_loss,recall,val_recall,precision,val_precision
10,0.7993442805724369,0.7891961200663057,"[0.44738293, 0.004622496, 0.6416304, 0.55074555]","[0.47973713, 0.0, 0.6790909, 0.7339713]","[0.44713655, 0.0882353, 0.60886574, 0.5048501]","[0.54613465, 0.0, 0.7114286, 0.56397057]"
11,0.7856372401327906,0.7188344999268522,"[0.46035352, 0.004237288, 0.6584803, 0.5628307]","[0.48594376, 0.0, 0.6925, 0.7473684]","[0.45792514, 0.0882353, 0.63067955, 0.51275355]","[0.5588915, 0.0, 0.7295874, 0.5683789]"
12,0.7298960385354447,0.764669724934955,"[0.47389278, 0.003911343, 0.6756443, 0.5765161]","[0.48748842, 0.0, 0.70076925, 0.76194334]","[0.47049293, 0.0882353, 0.6506811, 0.5228867]","[0.56988084, 0.0, 0.74428105, 0.57064885]"
13,0.7249927084689561,0.688316488406317,"[0.48701298, 0.0036319613, 0.6907161, 0.5871126]","[0.5043029, 0.0, 0.7171429, 0.75714284]","[0.48148942, 0.0882353, 0.6676522, 0.53211164]","[0.57394713, 0.0, 0.75888133, 0.57740825]"
14,0.6815145037474917,0.7091852583951602,"[0.50040406, 0.006779661, 0.7036104, 0.59611994]","[0.51004016, 0.004761905, 0.724, 0.76842105]","[0.49205405, 0.15, 0.682744, 0.5408865]","[0.5857934, 1.0, 0.7707594, 0.5805938]"
15,0.6628093308350311,0.7053883809089065,"[0.51117426, 0.009533898, 0.71646726, 0.60896164]","[0.51054215, 0.008928572, 0.73375, 0.7763158]","[0.50420326, 0.1875, 0.6967238, 0.5504409]","[0.5947368, 1.0, 0.78214526, 0.5815673]"
16,0.6695759914744116,0.6712977017087398,"[0.51907307, 0.008973081, 0.7288487, 0.6173358]","[0.52799433, 0.008403362, 0.73882353, 0.7690402]","[0.511865, 0.18, 0.70971, 0.55731946]","[0.5931529, 1.0, 0.79143035, 0.58612555]"
17,0.6588582262895678,0.6884372327156548,"[0.5309764, 0.012241054, 0.73831517, 0.62389773]","[0.5455154, 0.011904762, 0.74722224, 0.75438595]","[0.51994723, 0.23214285, 0.72076505, 0.56524634]","[0.58802307, 1.0, 0.8005952, 0.5898491]"
18,0.6392584130955264,0.6133888936137613,"[0.53779906, 0.011596789, 0.74864113, 0.63088274]","[0.554851, 0.015037594, 0.75421053, 0.7567867]","[0.52728695, 0.22033899, 0.7311925, 0.5707268]","[0.5940258, 1.0, 0.8086907, 0.5941714]"
19,0.6436637952622035,0.6536105028886869,"[0.5437879, 0.011864407, 0.75692695, 0.6357143]","[0.57048196, 0.017857144, 0.76, 0.74526316]","[0.5324926, 0.22950819, 0.7406951, 0.57453674]","[0.58966374, 1.0, 0.81588835, 0.59847844]"
20,0.6047935537346623,0.5708566659682759,"[0.55079365, 0.013720742, 0.76514333, 0.64172333]","[0.57544464, 0.017006803, 0.77, 0.7508772]","[0.53889596, 0.25757575, 0.7495887, 0.57985204]","[0.5973794, 1.0, 0.82248217, 0.60354555]"
21,0.5776852874312937,0.5458202395664818,"[0.557438, 0.01540832, 0.77352875, 0.6479077]","[0.58871853, 0.016233766, 0.77863634, 0.75023925]","[0.5453443, 0.28169015, 0.75816405, 0.58533406]","[0.6022409, 1.0, 0.8287373, 0.6108298]"
22,0.5664873128718175,0.6860069538819367,"[0.5662714, 0.016212232, 0.7809659, 0.6537842]","[0.58459926, 0.01863354, 0.78217393, 0.75743705]","[0.5525132, 0.2857143, 0.7654573, 0.59208333]","[0.60784316, 0.6, 0.8340287, 0.6100258]"
23,0.5295175980432303,0.5470279320662572,"[0.57525253, 0.018361581, 0.78757346, 0.6598325]","[0.5953815, 0.020833334, 0.7870833, 0.7592105]","[0.55970514, 0.29885057, 0.7724138, 0.5989594]","[0.61291987, 0.53846157, 0.8391826, 0.6162335]"
24,0.5248458859683942,0.5895688371609743,"[0.5821818, 0.02101695, 0.7940554, 0.66560847]","[0.60722893, 0.022857143, 0.794, 0.75789475]","[0.5661912, 0.33333334, 0.77944815, 0.6040526]","[0.6170421, 0.53333336, 0.84432155, 0.62240666]"
25,0.5120746016185739,0.5548491348359867,"[0.5881119, 0.024771838, 0.8002325, 0.6706349]","[0.6167748, 0.024725275, 0.80038464, 0.75748986]","[0.5718495, 0.37623763, 0.7856192, 0.60886836]","[0.6208022, 0.5625, 0.8490412, 0.62764174]"
26,0.4914458536009782,0.5230899667214345,"[0.59573513, 0.025109855, 0.80585873, 0.67519104]","[0.62427485, 0.02910053, 0.8059259, 0.75672513]","[0.5775843, 0.3883495, 0.791388, 0.61417115]","[0.62399644, 0.6111111, 0.8536681, 0.6312195]"
27,0.4988404480106394,0.578505266297523,"[0.6031385, 0.02723971, 0.81099313, 0.6796107]","[0.63511187, 0.028061224, 0.8107143, 0.7548872]","[0.5838659, 0.39823008, 0.79673, 0.6190722]","[0.6264856, 0.6111111, 0.85725075, 0.6366519]"
28,0.4700022760639247,0.5242673688248973,"[0.6103448, 0.02980713, 0.8159472, 0.68463784]","[0.6368924, 0.02955665, 0.81448275, 0.75789475]","[0.59047717, 0.41129032, 0.8018779, 0.6241164]","[0.6306047, 0.6, 0.8604736, 0.6381418]"
29,0.4585491324031523,0.6473553103043418,"[0.61656564, 0.034463275, 0.82057095, 0.6890653]","[0.6385542, 0.030952381, 0.81666666, 0.7589474]","[0.59603554, 0.4388489, 0.8064197, 0.6290959]","[0.63220674, 0.61904764, 0.8635883, 0.63861823]"
30,0.4461273218265953,0.5125378690473018,"[0.62258065, 0.03991252, 0.8251402, 0.69406044]","[0.6459386, 0.041474655, 0.8164516, 0.75857383]","[0.601928, 0.4679487, 0.8110375, 0.6341026]","[0.6348358, 0.46153846, 0.8667808, 0.6428777]"
31,0.41354935580457597,0.4853399997994791,"[0.6297349, 0.044491526, 0.8295025, 0.69857806]","[0.6517319, 0.04464286, 0.819375, 0.76085526]","[0.60786104, 0.49122807, 0.815193, 0.6396669]","[0.63874537, 0.45454547, 0.8699403, 0.6468121]"
32,0.42229054656577175,0.5127912873789887,"[0.6358127, 0.047252182, 0.83352417, 0.70362353]","[0.6600949, 0.04761905, 0.8233333, 0.76076555]","[0.6137754, 0.50549453, 0.8194507, 0.64427805]","[0.6418175, 0.45833334, 0.8727915, 0.6519956]"
33,0.41303572161826246,0.4946180128676606,"[0.64117646, 0.05234297, 0.83723515, 0.70767194]","[0.6661942, 0.05252101, 0.82735294, 0.7613003]","[0.6186258, 0.530303, 0.8230881, 0.6487624]","[0.6451613, 0.4716981, 0.87523335, 0.65625834]"
34,0.36818488357763474,0.5387829789039552,"[0.6474459, 0.056174334, 0.8410939, 0.71247166]","[0.6729776, 0.053061225, 0.83085716, 0.7618045]","[0.624207, 0.54460096, 0.8268714, 0.65399295]","[0.64778, 0.4814815, 0.87775433, 0.66049546]"
35,0.38734240241652185,0.48939443076248096,"[0.6529461, 0.059792843, 0.8446683, 0.71663725]","[0.67904955, 0.05357143, 0.8347222, 0.7625731]","[0.6294733, 0.55947137, 0.830033, 0.658474]","[0.650529, 0.4909091, 0.87994146, 0.66479737]"
36,0.3775217527551528,0.5575936983183205,"[0.65814906, 0.06596427, 0.8477092, 0.7205062]","[0.6844676, 0.057915058, 0.83837837, 0.76187766]","[0.63425416, 0.56916994, 0.8332441, 0.6629169]","[0.6523898, 0.4918033, 0.8820017, 0.66883117]"
37,0.33480679979832084,0.5206560840859261,"[0.66427433, 0.07136485, 0.8511865, 0.7245892]","[0.68325937, 0.060150377, 0.84157896, 0.76454294]","[0.6399324, 0.5860806, 0.83660173, 0.667479]","[0.6554136, 0.4848485, 0.88415813, 0.6690909]"
38,0.30252373422310697,0.4974799294184478,"[0.67016315, 0.07735767, 0.8545501, 0.72941256]","[0.68952733, 0.06959707, 0.84384614, 0.7638327]","[0.6457288, 0.60750854, 0.839637, 0.67256695]","[0.6576311, 0.4935065, 0.88634527, 0.6731684]"
39,0.3147363370609281,0.521794806434154,"[0.6757576, 0.08305085, 0.85761964, 0.73373014]","[0.69578314, 0.07857143, 0.84675, 0.76184213]","[0.65119, 0.6163522, 0.8424471, 0.6773721]","[0.6588705, 0.5, 0.88827693, 0.67750996]"
40,0.3042765436213213,0.5229199830025072,"[0.6810052, 0.0892931, 0.860478, 0.73764354]","[0.6955627, 0.085365854, 0.8490244, 0.7640565]","[0.6560342, 0.6242775, 0.8452115, 0.6820189]","[0.6624685, 0.44545454, 0.8902813, 0.6796072]"
41,0.2803194052942944,0.4560993012473524,"[0.6856421, 0.0976594, 0.8632002, 0.74225247]","[0.6987952, 0.088435374, 0.8509524, 0.76666665]","[0.66117024, 0.63852245, 0.84789395, 0.6866733]","[0.6664843, 0.4369748, 0.8919391, 0.6823556]"
42,0.2788589234345405,0.48456887775497987,"[0.69097954, 0.10484824, 0.8661473, 0.7465854]","[0.69963574, 0.093023255, 0.8527907, 0.76988983]","[0.666644, 0.6519608, 0.85069907, 0.69125605]","[0.6692576, 0.44094488, 0.89395416, 0.6842907]"
43,0.2541375221745633,0.49417790636818687,"[0.696281, 0.10978428, 0.8688459, 0.7509019]","[0.7012596, 0.09415584, 0.8552273, 0.7722488]","[0.6715823, 0.6674473, 0.85321563, 0.6958823]","[0.6721785, 0.4427481, 0.8946743, 0.68666244]"
44,0.26181934396411655,0.4549849065257065,"[0.70094275, 0.119774014, 0.8714805, 0.75508523]","[0.7060241, 0.0968254, 0.85733336, 0.77356726]","[0.67670006, 0.683871, 0.8556746, 0.7004035]","[0.6752881, 0.442029, 0.89595914, 0.69025254]"
45,0.22373638796641,0.4813635491106639,"[0.7059947, 0.12711865, 0.87400067, 0.75920177]","[0.7105815, 0.100931674, 0.8593478, 0.77414185]","[0.68178636, 0.6969697, 0.858026, 0.7048804]","[0.6772342, 0.44217688, 0.8975931, 0.69394875]"
46,0.22513300833883684,0.5884609050059874,"[0.7107028, 0.13595384, 0.8764135, 0.76291794]","[0.71520126, 0.103343464, 0.86106384, 0.77267635]","[0.6864491, 0.7126654, 0.8604578, 0.70903957]","[0.67718446, 0.44444445, 0.8989338, 0.69711053]"
47,0.22558942608143187,0.46355063364446336,"[0.71521467, 0.14512712, 0.87851596, 0.76680994]","[0.7173695, 0.10565476, 0.86333334, 0.7747807]","[0.6911298, 0.72359157, 0.86276025, 0.7131946]","[0.67966706, 0.4551282, 0.8995008, 0.69988114]"
48,0.20769092746592935,0.44705957168074223,"[0.7194805, 0.15358007, 0.880841, 0.7705971]","[0.7189575, 0.11516035, 0.8646939, 0.77679914]","[0.695647, 0.7387687, 0.86492354, 0.71723616]","[0.6825397, 0.45930234, 0.8997664, 0.70309156]"
49,0.19949870411544554,0.625760364610433,"[0.7239394, 0.16338983, 0.8829723, 0.7741799]","[0.72409636, 0.12, 0.866, 0.7738947]","[0.70001173, 0.7507788, 0.8671581, 0.72142786]","[0.6814059, 0.46927375, 0.9013322, 0.70597273]"
50,0.17146629866797208,0.46708136958088836,"[0.7284611, 0.17414424, 0.8851682, 0.7782446]","[0.7261989, 0.12184874, 0.8668628, 0.7762642]","[0.7050029, 0.7649635, 0.8693248, 0.7257292]","[0.68402314, 0.46031746, 0.9026133, 0.7081529]"
51,0.17811999285663113,0.5502000553263576,"[0.7329837, 0.18415906, 0.88708586, 0.7816951]","[0.7275255, 0.125, 0.86673075, 0.77732795]","[0.7094191, 0.7750343, 0.8713837, 0.7298247]","[0.6860389, 0.43961352, 0.903931, 0.70927227]"
52,0.1470442809581654,0.4651849601823041,"[0.7369354, 0.19411577, 0.8890737, 0.78536487]","[0.73016596, 0.13207547, 0.8666038, 0.77874875]","[0.7139929, 0.7862694, 0.8733019, 0.73362243]","[0.6886792, 0.42424244, 0.90502465, 0.7121322]"
53,0.15860727954352796,0.4543274980121779,"[0.7410774, 0.2037037, 0.89084804, 0.7889477]","[0.7311468, 0.13492064, 0.86777776, 0.78109163]","[0.71834207, 0.796319, 0.87525207, 0.73746395]","[0.69105864, 0.42677826, 0.906383, 0.71337014]"
54,0.15863983237046916,0.5461881085673406,"[0.745124, 0.21325116, 0.89260364, 0.7921597]","[0.73493975, 0.13506493, 0.86945456, 0.7797129]","[0.7224359, 0.8037166, 0.87709826, 0.74124587]","[0.69132495, 0.4262295, 0.90688413, 0.715993]"
55,0.13802413863002527,0.548883372667299,"[0.74929655, 0.22276029, 0.8943865, 0.79554045]","[0.73709124, 0.14030612, 0.8683929, 0.7802632]","[0.726724, 0.8114664, 0.8788508, 0.74519867]","[0.6921212, 0.41666666, 0.9077842, 0.71804184]"
56,0.14167993970167528,1.1642995987681108,"[0.75311005, 0.23342253, 0.8961068, 0.7986169]","[0.7400127, 0.14661655, 0.8592982, 0.78097874]","[0.7306581, 0.8202717, 0.88073313, 0.7488141]","[0.6938169, 0.3502994, 0.90821433, 0.7203202]"
57,0.13396236058986974,0.5720231367568942,"[0.7566353, 0.24371712, 0.89772433, 0.8015873]","[0.74387205, 0.14901477, 0.8610345, 0.78058076]","[0.7344558, 0.82738096, 0.88250864, 0.752215]","[0.6942613, 0.35693216, 0.9093227, 0.7232218]"
58,0.13180600521307284,0.4626242757275988,"[0.7604006, 0.2530882, 0.8993724, 0.8044122]","[0.74739635, 0.15133172, 0.86271185, 0.78144515]","[0.7382567, 0.833491, 0.8841973, 0.7556866]","[0.6960822, 0.36231884, 0.9103917, 0.72588664]"
59,0.1105132660236903,0.48918883818997494,"[0.7641919, 0.2635593, 0.90100753, 0.8074074]","[0.75100404, 0.15476191, 0.8635, 0.7808772]","[0.74218863, 0.84129846, 0.8859077, 0.7592669]","[0.6971109, 0.35911602, 0.91134566, 0.72871643]"
60,0.10269943810993924,0.43430262641426176,"[0.76761055, 0.27340928, 0.9025478, 0.81030446]","[0.75370336, 0.16042155, 0.86459017, 0.7811907]","[0.7459329, 0.8468158, 0.88755786, 0.7625811]","[0.6989011, 0.35958004, 0.9122989, 0.7313409]"
61,0.11629602048058452,0.42595202644783836,"[0.7710655, 0.28157464, 0.9041196, 0.8131507]","[0.7559269, 0.1624424, 0.8656452, 0.7820034]","[0.74956053, 0.85264903, 0.88916415, 0.7658027]","[0.7006484, 0.35516372, 0.9130657, 0.73379004]"
62,0.1036701110772926,0.6292855819194476,"[0.7743146, 0.29028785, 0.90556157, 0.8158646]","[0.75827116, 0.16893424, 0.86285716, 0.7819549]","[0.75305235, 0.858393, 0.890676, 0.7688868]","[0.70288956, 0.3325893, 0.91392064, 0.7359648]"
63,0.09607876062690963,0.5784909902332316,"[0.77755684, 0.29846397, 0.90695846, 0.8186177]","[0.75734186, 0.16964285, 0.864375, 0.7822368]","[0.75653017, 0.86030537, 0.8922446, 0.7720256]","[0.7043067, 0.3254818, 0.91211873, 0.7380509]"
64,0.08728958037863561,1.2373210777943964,"[0.7806993, 0.3066493, 0.9083123, 0.82124543]","[0.760519, 0.17582418, 0.85753846, 0.78234816]","[0.75986934, 0.86407053, 0.8937314, 0.7750336]","[0.70522517, 0.30018762, 0.9125737, 0.7408373]"
65,0.08500192750801305,0.4026979575406486,"[0.78365475, 0.31561378, 0.90962523, 0.8237935]","[0.76177436, 0.17857143, 0.85833335, 0.78389156]","[0.76319087, 0.86793786, 0.89520735, 0.7778955]","[0.7068089, 0.3027523, 0.913415, 0.742335]"
66,0.08741807215503417,0.4445307713191112,"[0.7867029, 0.32355174, 0.9109365, 0.826226]","[0.7615537, 0.18230277, 0.86, 0.78507465]","[0.76635677, 0.87125343, 0.8966436, 0.7807836]","[0.7089053, 0.30265486, 0.91373295, 0.7437119]"
67,0.08421946827972035,0.5094280234383993,"[0.78952765, 0.33175474, 0.9122092, 0.8287037]","[0.76399714, 0.18067227, 0.8614706, 0.7869969]","[0.7695348, 0.8750822, 0.89793986, 0.78361475]","[0.7108473, 0.30388692, 0.9144552, 0.74567324]"
68,0.1000160000283185,0.49785646535041417,"[0.79227054, 0.3387374, 0.9133355, 0.83080286]","[0.765846, 0.18219462, 0.8627536, 0.78825325]","[0.7723595, 0.8761118, 0.89915544, 0.7862482]","[0.712013, 0.30823117, 0.9150015, 0.74764866]"
69,0.0637904611161533,0.3856359605645866,"[0.7951082, 0.34745762, 0.9145016, 0.833031]","[0.76833045, 0.18367347, 0.8642857, 0.78962404]","[0.7752733, 0.87982833, 0.90053505, 0.7889895]","[0.71389735, 0.3119584, 0.9156955, 0.7498215]"
70,0.07593470586646733,0.5272327681257294,"[0.79790866, 0.35521606, 0.9156349, 0.8352336]","[0.7702359, 0.1861167, 0.86394364, 0.7899185]","[0.7781802, 0.883086, 0.901782, 0.7916652]","[0.7145781, 0.3104027, 0.9164799, 0.75137496]"
71,0.06882280646398681,0.44026360218960897,"[0.8006313, 0.36275893, 0.9168066, 0.8374118]","[0.77192104, 0.1875, 0.86541665, 0.79181284]","[0.78107166, 0.88665134, 0.90297014, 0.7943052]","[0.7164156, 0.315, 0.9172678, 0.75305897]"
72,0.07278048371709542,0.47573544550687075,"[0.8031964, 0.3700952, 0.9179462, 0.8393129]","[0.7743852, 0.19080235, 0.86547947, 0.791925]","[0.7836776, 0.8900056, 0.90424883, 0.7966702]","[0.7174312, 0.31451613, 0.9181805, 0.7549141]"
73,0.05776656399933367,0.4221836174455572,"[0.805774, 0.37723318, 0.9190551, 0.84141284]","[0.77629435, 0.19208494, 0.8666216, 0.7931721]","[0.78645086, 0.8926829, 0.905463, 0.7991308]","[0.71872175, 0.31687897, 0.91889954, 0.7568888]"
74,0.06363873852223334,0.5135770227002281,"[0.8083232, 0.3839548, 0.92013437, 0.84335095]","[0.7771888, 0.19333333, 0.86733335, 0.7935439]","[0.7890357, 0.8956247, 0.906615, 0.8015354]","[0.72004765, 0.3123077, 0.9190449, 0.7586207]"
75,0.06654039677006224,0.5428898006524239,"[0.81064594, 0.39161462, 0.92115206, 0.8451685]","[0.77710843, 0.19548872, 0.86776316, 0.79459834]","[0.79148984, 0.8982097, 0.9077933, 0.8038138]","[0.7214128, 0.3109118, 0.91865164, 0.7599682]"
76,0.05104848129051556,0.6105308668285868,"[0.8131051, 0.39863527, 0.92214334, 0.84711057]","[0.7796902, 0.19758813, 0.86896104, 0.7922078]","[0.7941041, 0.90054697, 0.9089121, 0.8061468]","[0.72165096, 0.30869564, 0.91909343, 0.7615981]"
77,0.055274537481652036,0.49309499859186434,"[0.8154623, 0.40547588, 0.9230769, 0.84900284]","[0.7818968, 0.20054945, 0.8697436, 0.79190284]","[0.7965542, 0.9031946, 0.90999967, 0.8084227]","[0.72180235, 0.31196582, 0.9198644, 0.76346606]"
78,0.03848656361355694,0.4388321990332351,"[0.8177599, 0.4125724, 0.9240506, 0.8509142]","[0.7822175, 0.2016275, 0.8710127, 0.79347104]","[0.79906297, 0.90579367, 0.91109437, 0.81068146]","[0.72320926, 0.31541726, 0.9197968, 0.7646379]"
79,0.041465715604222735,0.5230015888578906,"[0.8200379, 0.4190678, 0.92496854, 0.8527778]","[0.78343374, 0.20446429, 0.87, 0.79460526]","[0.8014883, 0.90775585, 0.9121309, 0.81291175]","[0.72441167, 0.31284153, 0.92051315, 0.7657875]"
80,0.07021539978362926,0.45312770704451194,"[0.82222223, 0.42372882, 0.9258326, 0.85453004]","[0.7847687, 0.20899472, 0.8706173, 0.79493177]","[0.8037595, 0.9088869, 0.9129715, 0.8150271]","[0.72562236, 0.31307793, 0.92122793, 0.76759946]"
81,0.04470873166084157,0.48529561001850174,"[0.8243533, 0.4301364, 0.9267371, 0.8562718]","[0.7850426, 0.20993032, 0.8712195, 0.7961489]","[0.8060635, 0.91112083, 0.91396284, 0.81712383]","[0.7268399, 0.313394, 0.9219254, 0.76804954]"
82,0.05077823857139853,0.3973193434617317,"[0.82636, 0.43700224, 0.9276198, 0.8578122]","[0.7864712, 0.21084337, 0.8722892, 0.7973367]","[0.8081551, 0.9133589, 0.91498536, 0.8191198]","[0.7282258, 0.31612903, 0.922528, 0.7692402]"
83,0.0394227419729553,0.48831065304510934,"[0.8283911, 0.44269574, 0.92848146, 0.8594104]","[0.78643143, 0.2117347, 0.87285715, 0.7988722]","[0.8102968, 0.9149291, 0.9159025, 0.82111156]","[0.72941333, 0.31760204, 0.9228445, 0.7697416]"
84,0.027926162054769783,0.47243153994619885,"[0.83041, 0.44925225, 0.9292932, 0.86106443]","[0.78837705, 0.21260504, 0.87364703, 0.79888546]","[0.812452, 0.9169719, 0.9168762, 0.8231234]","[0.7298255, 0.31863979, 0.923517, 0.77128166]"
85,0.0567033842627938,0.4972149352798727,"[0.832241, 0.45486796, 0.93008614, 0.8625261]","[0.7901373, 0.21428572, 0.87465113, 0.798164]","[0.81433594, 0.9187898, 0.91774803, 0.8249919]","[0.73056996, 0.31734318, 0.92407864, 0.7727219]"
86,0.05767724106307863,0.4872736059073021,"[0.83403, 0.45996493, 0.93086076, 0.86395425]","[0.7897798, 0.21674877, 0.8754023, 0.799516]","[0.81626046, 0.9197507, 0.91857374, 0.82677144]","[0.7316228, 0.32077765, 0.92460847, 0.7729559]"
87,0.05527134463452989,0.5391730722614242,"[0.8357094, 0.46494606, 0.93164647, 0.86541003]","[0.79052573, 0.21996753, 0.87375, 0.8002392]","[0.81821245, 0.921374, 0.91933113, 0.8284744]","[0.7325552, 0.3151163, 0.9250481, 0.77412635]"
88,0.03676059209549317,0.46538652599909175,"[0.83752126, 0.47057703, 0.9324145, 0.86686283]","[0.7923379, 0.22150883, 0.8744944, 0.8002365]","[0.82015204, 0.9230482, 0.9202, 0.8302633]","[0.7332749, 0.3161512, 0.9254459, 0.77565056]"
89,0.03400531632593832,0.41208557779815513,"[0.8393266, 0.47570622, 0.9331374, 0.8683128]","[0.793842, 0.22301587, 0.875, 0.8014035]","[0.82210934, 0.923921, 0.92104757, 0.8319955]","[0.73454726, 0.3178733, 0.9260348, 0.7769588]"
90,0.03158383364786666,0.4406706568896855,"[0.84105897, 0.48109517, 0.93387216, 0.86970174]","[0.7953131, 0.2244898, 0.8752747, 0.8021978]","[0.823965, 0.92547476, 0.9218788, 0.83370954]","[0.7352509, 0.3188406, 0.9265938, 0.7784263]"
91,0.054000155884087735,0.4026644356782676,"[0.84278655, 0.48526162, 0.9345362, 0.8710893]","[0.7962284, 0.22515528, 0.8758696, 0.80320364]","[0.8258133, 0.92616034, 0.92253846, 0.8354155]","[0.73634493, 0.3190319, 0.9269527, 0.7795669]"
92,0.029677793499041257,0.5500704032391982,"[0.84444445, 0.4902497, 0.935213, 0.8724754]","[0.79803085, 0.2265745, 0.8748387, 0.80362195]","[0.82764345, 0.9272665, 0.92328465, 0.8370906]","[0.7370184, 0.315508, 0.92749655, 0.7809922]"
93,0.032719290653180653,0.4442657300093979,"[0.8460993, 0.4951316, 0.93590224, 0.87383205]","[0.798385, 0.22796352, 0.87585104, 0.80492723]","[0.82944095, 0.9286439, 0.92404157, 0.83873147]","[0.7382956, 0.31813362, 0.92755747, 0.7819843]"
94,0.058456353585737614,0.4902116047395457,"[0.8475279, 0.49937555, 0.93655044, 0.874993]","[0.8002536, 0.22932331, 0.87610525, 0.80465376]","[0.8309357, 0.9295915, 0.9248049, 0.84015614]","[0.7386164, 0.31803963, 0.92807764, 0.78338724]"
95,0.030721621939465656,0.4977816442147918,"[0.8490846, 0.50441384, 0.93718517, 0.8762676]","[0.8018323, 0.22991072, 0.8769792, 0.80460525]","[0.83260596, 0.93092215, 0.9255526, 0.8417291]","[0.73878354, 0.3205394, 0.92832726, 0.7847289]"
96,0.03160525017990666,0.5086217583534901,"[0.8506404, 0.50882405, 0.9378327, 0.8775432]","[0.8022606, 0.23269513, 0.8770103, 0.8053174]","[0.8342985, 0.93213826, 0.92626315, 0.8432529]","[0.7395237, 0.32179227, 0.9287118, 0.78545725]"
97,0.018571819408676738,0.4293956638127371,"[0.8521645, 0.5136631, 0.9384671, 0.87879276]","[0.80390954, 0.23396501, 0.877449, 0.8062299]","[0.83595717, 0.93337524, 0.92700636, 0.8447685]","[0.74045974, 0.32326284, 0.9292198, 0.78695744]"
98,0.022845525051528297,0.3569281575554364,"[0.8536578, 0.51840436, 0.93908864, 0.8800171]","[0.80467325, 0.23520924, 0.8781818, 0.80744284]","[0.83758295, 0.9345679, 0.9277114, 0.8462764]","[0.7415882, 0.32567433, 0.92954135, 0.7879228]"
99,0.031150704211168456,0.5337426924600656,"[0.8551212, 0.5223729, 0.9396474, 0.88121694]","[0.8061446, 0.23785715, 0.8768, 0.80821055]","[0.83917683, 0.93507284, 0.9283297, 0.8477337]","[0.7425369, 0.3220503, 0.9299958, 0.78934926]"
